,FinInstrmGnlAttrbts.Id,FinInstrmGnlAttrbts.FullNm,FinInstrmGnlAttrbts.ClssfctnTp,FinInstrmGnlAttrbts.CmmdtyDerivInd,FinInstrmGnlAttrbts.NtnlCcy,Issr
7654,EZMT57N6XC60,Foreign_Exchange Forward GBP UGX 20221230,JFTXFP,false,GBP,635400MQZIPRVPDDZK76
7655,EZMT7GCP8112,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
7656,EZMT7S35ZZS9,Foreign_Exchange Forward NZD SGD 20221230,JFTXFP,false,NZD,635400MQZIPRVPDDZK76
7657,EZMT7S35ZZS9,Foreign_Exchange Forward NZD SGD 20221230,JFTXFP,false,NZD,635400MQZIPRVPDDZK76
7658,EZMT8SLTWP47,Foreign_Exchange Forward PLN SEK 20221230,JFTXFP,false,SEK,2138004TYNQCB7MLTG76
7659,EZMT8SLTWP47,Foreign_Exchange Forward PLN SEK 20221230,JFTXFP,false,SEK,2138004TYNQCB7MLTG76
7660,EZMT8SLTWP47,Foreign_Exchange Forward PLN SEK 20221230,JFTXFP,false,SEK,2138004TYNQCB7MLTG76
7661,EZMT8SLTWP47,Foreign_Exchange Forward PLN SEK 20221230,JFTXFP,false,SEK,2138004TYNQCB7MLTG76
7662,EZMTGHBG7M00,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7663,EZMTK7WN1WX8,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7664,EZMTT8MPKBB7,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7665,EZMTTDFBCKC5,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
7666,EZMTTQBKZ229,Foreign_Exchange Swap MXN USD 20221230,SFCXXP,false,MXN,O2RNE8IBXP4R0TD8PU41
7667,EZMTV4RQ3TW6,Rates Option Put Floor 7 MNTH SAR-SRIOR-SUAA 3 MNTH 20221230,HRMDMP,false,SAR,5RJTDGZG4559ESIYLD31
7668,EZMV3Z0GPBK0,Foreign_Exchange Swap THB USD 20221230,SFCXXP,false,THB,O2RNE8IBXP4R0TD8PU41
7669,EZMV68XG6C26,Equity Swap Price_Return_Basic_Performance_Single_Name AT0000831706 EUR 20221230,SESTXC,false,EUR,7LTWFZYICNSX8D621K86
7670,EZMV68XG6C26,Equity Swap Price_Return_Basic_Performance_Single_Name AT0000831706 EUR 20221230,SESTXC,false,EUR,7LTWFZYICNSX8D621K86
7671,EZMVMYYSVMW1,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
7672,EZMVSH86F9N2,Foreign_Exchange Swap EUR PLN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7673,EZMVTTC03MK5,Foreign_Exchange Swap EUR PLN 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
7674,EZMVTTC03MK5,Foreign_Exchange Swap EUR PLN 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
7675,EZMVV2CB9N05,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7676,EZMVX3QMV5X1,Equity Swap Portfolio_Swap_Single_Name US4642872349 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
7677,EZMVZ30ZR859,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
7678,EZMWBDR148B4,Equity Swap Price_Return_Basic_Performance_Single_Name FR0013154002 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
7679,EZMWBL7PK399,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7680,EZMWKVZ44FQ4,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
7681,EZMWLNGTL334,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
7682,EZMWPFMPXR24,Foreign_Exchange Swap AUD CHF 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7683,EZMWVNY1J2Y3,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
7684,EZMWW1QRG8P7,Foreign_Exchange Swap CZK EUR 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
7685,EZMWXGXTP4Y2,Foreign_Exchange Forward NDF GBP THB 20221230,JFTXFC,false,GBP,635400MQZIPRVPDDZK76
7686,EZMX1TTGNP35,Equity Swap Portfolio_Swap_Single_Name US5178341070 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
7687,EZMX4BXLFZK6,Equity Swap Price_Return_Basic_Performance_Single_Name FR0000054900 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
7688,EZMX4Y32G7J7,Foreign_Exchange Swap CAD EUR 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
7689,EZMX60S675B9,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
7690,EZMX72L8PZH6,Equity Swap Portfolio_Swap_Single_Name US8725901040 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
7691,EZMX75LHBCZ2,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
7692,EZMX83L7RKY8,Foreign_Exchange Swap USD ZAR 20221230,SFCXXP,false,USD,O2RNE8IBXP4R0TD8PU41
7693,EZMXFQW7H1P7,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,5RJTDGZG4559ESIYLD31
7694,EZMXFQW7H1P7,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,5RJTDGZG4559ESIYLD31
7695,EZMXM1NS80S6,Foreign_Exchange Swap HUF USD 20221230,SFCXXP,false,HUF,O2RNE8IBXP4R0TD8PU41
7696,EZMXPSS4FZ09,Foreign_Exchange Swap CAD EUR 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
7697,EZMXSTGNRRX7,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
7698,EZMXT92T8ZV5,Foreign_Exchange Swap SAR USD 20221230,SFCXXP,false,SAR,O2RNE8IBXP4R0TD8PU41
7699,EZMXZ8X7FPJ1,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
7700,EZMY0PJX1JN1,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7701,EZMY13XL15C3,Foreign_Exchange Swap HKD USD 20221230,SFCXXP,false,HKD,O2RNE8IBXP4R0TD8PU41
7702,EZMY4SKBJQ14,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7703,EZMY5BJ91NX5,Foreign_Exchange Swap EUR ILS 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7704,EZMY717KL224,Foreign_Exchange Swap HUF USD 20221230,SFCXXP,false,HUF,O2RNE8IBXP4R0TD8PU41
7705,EZMY8PF0N0R1,Equity Swap Price_Return_Basic_Performance_Single_Name PTMEN0AE0005 EUR 20221230,SESTXC,false,EUR,7LTWFZYICNSX8D621K86
7706,EZMYBCVQ0730,Foreign_Exchange Swap AUD HKD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7707,EZMYG73VKZW5,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
7708,EZMYLFZ75028,Foreign_Exchange Swap PLN USD 20221230,SFCXXP,false,PLN,O2RNE8IBXP4R0TD8PU41
7709,EZMYX4DW0PL7,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7710,EZMYZW9JJC46,Foreign_Exchange Swap EUR MXN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7711,EZMYZW9JJC46,Foreign_Exchange Swap EUR MXN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7712,EZMZ32QC72L5,Foreign_Exchange Swap CHF SEK 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
7713,EZMZGQVWNN82,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
7714,EZMZSVSCGQN2,Foreign_Exchange Swap CHF EUR 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
7715,EZMZV0WNWQS3,Foreign_Exchange Swap CAD USD 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
7716,EZMZY67YTTH6,Foreign_Exchange Swap RUB USD 20221230,SFCXXP,false,RUB,O2RNE8IBXP4R0TD8PU41
7717,EZMZZPKVX9Y6,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7718,EZN04M68HFN6,Foreign_Exchange Swap PLN USD 20221230,SFCXXP,false,PLN,O2RNE8IBXP4R0TD8PU41
7719,EZN07BB9SQV5,Equity Swap Portfolio_Swap_Single_Name CNE1000016V2 HKD 20221230,SESTXC,false,HKD,549300ZK53CNGEEI6A29
7720,EZN0B9673XY8,Foreign_Exchange Swap CHF EUR 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
7721,EZN0GP26J9B9,Foreign_Exchange Swap CZK EUR 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
7722,EZN0MR8W4ZN7,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
7723,EZN0RX9PSCK1,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7724,EZN0XP7XHBC3,Foreign_Exchange Swap CZK USD 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
7725,EZN0ZJYVQX76,Foreign_Exchange Swap ILS USD 20221230,SFCXXP,false,ILS,O2RNE8IBXP4R0TD8PU41
7726,EZN109PJ8VY6,Rates Swap Fixed_Float 3 MNTH TRY-TRYIBOR-Reuters 3 MNTH 20221230,SRCCSP,false,TRY,5RJTDGZG4559ESIYLD31
7727,EZN13JPDV5B5,Equity Swap Price_Return_Basic_Performance_Single_Name DE000BASF111 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
7728,EZN192PW6BD7,Foreign_Exchange Swap CZK EUR 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
7729,EZN1CZZNB8T4,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
7730,EZN1FPMZYXD2,Equity Swap Portfolio_Swap_Single_Name DE0005190037 EUR 20221230,SESTXC,false,EUR,549300ZK53CNGEEI6A29
7731,EZN1G9JQ55K8,Foreign_Exchange Swap SGD USD 20221230,SFCXXP,false,SGD,O2RNE8IBXP4R0TD8PU41
7732,EZN1L5LRTN09,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
7733,EZN1N5WP73G3,Foreign_Exchange Swap CNY USD 20221230,SFCXXP,false,CNY,5493006QMFDDMYWIAM13
7734,EZN1N5WP73G3,Foreign_Exchange Swap CNY USD 20221230,SFCXXP,false,CNY,5493006QMFDDMYWIAM13
7735,EZN1PDCW2974,Rates Option Swaption Put EZHPFLTTLRB6 ZAR 20221230,HRCDVC,false,ZAR,5RJTDGZG4559ESIYLD31
7736,EZN1XRF06ZK7,Foreign_Exchange Forward CAD SGD 20221230,JFTXFP,false,CAD,635400MQZIPRVPDDZK76
7737,EZN1ZBGLQ5T9,Foreign_Exchange Swap CAD EUR 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
7738,EZN20LWBJ4H1,Foreign_Exchange Swap THB USD 20221230,SFCXXP,false,THB,O2RNE8IBXP4R0TD8PU41
7739,EZN222WVMGY3,Foreign_Exchange Swap USD ZAR 20221230,SFCXXP,false,USD,O2RNE8IBXP4R0TD8PU41
7740,EZN22Q0GR2H9,Foreign_Exchange Swap RUB USD 20221230,SFCXXP,false,RUB,O2RNE8IBXP4R0TD8PU41
7741,EZN2301HLD90,Foreign_Exchange Swap CZK USD 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
7742,EZN24GF9T9H6,Equity Swap Portfolio_Swap_Single_Name US16119P1084 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
7743,EZN2DHGMCWR0,Rates Option Swaption Put EZD01J379XT4 ZAR 20221230,HRCDVC,false,ZAR,5RJTDGZG4559ESIYLD31
7744,EZN2FTQTJ9Z0,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
7745,EZN2J991MZF4,Rates Option Swaption Call EZQF0KQS3J30 ZAR 20221230,HRCAVP,false,ZAR,5RJTDGZG4559ESIYLD31
7746,EZN2K4GCG9L3,Foreign_Exchange Swap RUB USD 20221230,SFCXXP,false,RUB,O2RNE8IBXP4R0TD8PU41
7747,EZN2KG7DKC30,Equity Swap Price_Return_Basic_Performance_Single_Name BE0974293251 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
7748,EZN2SFJP4P05,Equity Option Single_Name AT0000652250 EUR 20221230,HESAVC,false,EUR,7LTWFZYICNSX8D621K86
7749,EZN2V15F0S92,Equity Swap Price_Return_Basic_Performance_Single_Name DK0060448595 DKK 20221230,SESTXC,false,DKK,7LTWFZYICNSX8D621K86
7750,EZN2W83DDVG8,Foreign_Exchange Swap EUR NOK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7751,EZN2WBWSDD48,Foreign_Exchange Swap CAD EUR 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
7752,EZN39BHNB9H4,Equity Swap Portfolio_Swap_Single_Name IE00BYTBXV33 GBP 20221230,SESTXC,false,GBP,549300ZK53CNGEEI6A29
7753,EZN3DC4HWT87,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7754,EZN3H4MCX4V8,Foreign_Exchange Swap EUR NOK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7755,EZN3HXQR1HC4,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
7756,EZN3X2T3X8J3,Rates Option Swaption Call EZY48SBBZFT3 PLN 20221230,HRCAVC,false,PLN,5RJTDGZG4559ESIYLD31
7757,EZN3Z2ZPFHM0,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,1VUV7VQFKUOQSJ21A208
7758,EZN43KD0CY06,Foreign_Exchange Swap GBP HUF 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
7759,EZN44ST01BF0,Foreign_Exchange Swap GBP MXN 20221230,SFCXXP,false,GBP,5493006QMFDDMYWIAM13
7760,EZN47873Z5Z8,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7761,EZN47KD0M675,Foreign_Exchange Swap GBP SGD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
7762,EZN488BQHGT4,Foreign_Exchange Swap AUD EUR 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7763,EZN48ZTL8FW5,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7764,EZN48ZTL8FW5,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7765,EZN4FF7P8FB6,Foreign_Exchange Swap CZK EUR 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
7766,EZN4FJ7HHMF2,Foreign_Exchange Swap NZD USD 20221230,SFCXXP,false,NZD,O2RNE8IBXP4R0TD8PU41
7767,EZN50R5SWKX6,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7768,EZN513XJS760,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
7769,EZN5B2ST18D2,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7770,EZN5CV8J5CZ6,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7771,EZN5JF3DVZ56,Rates Swap Fixed_Float_OIS 1 MNTH EUR-EONIA-OIS Compound 1 DAYS 20221230,SRHCSP,false,EUR,5RJTDGZG4559ESIYLD31
7772,EZN5JQ30KVL6,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
7773,EZN5KL3JFVR5,Foreign_Exchange Swap GBP HUF 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
7774,EZN5MCFFPTN8,Foreign_Exchange Swap GBP HUF 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
7775,EZN5MSN15HN6,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
7776,EZN5P17RD3D7,Foreign_Exchange Swap AED USD 20221230,SFCXXP,false,AED,O2RNE8IBXP4R0TD8PU41
7777,EZN5Z5BH6KQ4,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
7778,EZN606ZSW5Y4,Equity Swap Price_Return_Basic_Performance_Single_Name US6934751057 USD 20221230,SESTXC,false,USD,8IBZUGJ7JPLH368JE346
7779,EZN61QQC8SX3,Foreign_Exchange Option Vanilla_Option USD CHF 20221230,HFTDVP,false,USD,254900QBKK4WBSO3GE51
7780,EZN632SMSGH2,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
7781,EZN66LVMHZH9,Rates Option Swaption Call EZD521LMKD00 ILS 20221230,HRCAVP,false,ILS,5RJTDGZG4559ESIYLD31
7782,EZN67GX7DSY7,Foreign_Exchange Swap EUR USD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7783,EZN67JW82GP2,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
7784,EZN6C3NM1VZ1,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
7785,EZN6KHK8Q6F0,Equity Swap Portfolio_Swap_Single_Name US88160R1014 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
7786,EZN6MYQD2R68,Foreign_Exchange Swap EUR JPY 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7787,EZN6NPH76HQ5,Foreign_Exchange Swap CZK EUR 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
7788,EZN6PWSZQKR6,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
7789,EZN6YFQB5DQ0,Foreign_Exchange Swap JPY USD 20221230,SFCXXP,false,JPY,O2RNE8IBXP4R0TD8PU41
7790,EZN7CNVDFKS3,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7791,EZN7DB9DB047,Foreign_Exchange Swap EUR HKD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7792,EZN7F5KM8SC3,Foreign_Exchange Swap SGD USD 20221230,SFCXXP,false,SGD,O2RNE8IBXP4R0TD8PU41
7793,EZN7F5KM8SC3,Foreign_Exchange Swap SGD USD 20221230,SFCXXP,false,SGD,O2RNE8IBXP4R0TD8PU41
7794,EZN7K98NDMC7,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7795,EZN7PFRKZ094,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7796,EZN7PFRKZ094,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7797,EZN81LD0XXL6,Foreign_Exchange Swap BHD EUR 20221230,SFCXXP,false,BHD,O2RNE8IBXP4R0TD8PU41
7798,EZN86HD076B6,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
7799,EZN89595QV55,Foreign_Exchange Swap EUR MXN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7800,EZN8F73MZLB7,Foreign_Exchange Swap HUF USD 20221230,SFCXXP,false,HUF,O2RNE8IBXP4R0TD8PU41
7801,EZN8F9CK2VV6,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
7802,EZN8JG24YPB8,Foreign_Exchange Swap GBP USD 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
7803,EZN8LW2DKHN1,Foreign_Exchange Swap EUR PLN 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7804,EZN8P0CQTG27,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7805,EZN8QGWFGYV1,Equity Swap Portfolio_Swap_Single_Name US9129091081 USD 20221230,SESTXC,false,USD,549300ZK53CNGEEI6A29
7806,EZN8RHQCR6J3,Foreign_Exchange Swap HUF USD 20221230,SFCXXP,false,HUF,O2RNE8IBXP4R0TD8PU41
7807,EZN8T6Z8PMP2,Foreign_Exchange Swap EUR NOK 20221230,SFCXXP,false,EUR,5493006QMFDDMYWIAM13
7808,EZN8V2ZQ4PC5,Equity Swap Portfolio_Swap_Single_Name NL0000235190 EUR 20221230,SESTXC,false,EUR,549300ZK53CNGEEI6A29
7809,EZN8WF3VQ4H6,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7810,EZN8WGB36GZ1,Equity Swap Portfolio_Swap_Single_Name DE000A2YN900 EUR 20221230,SESTXC,false,EUR,549300ZK53CNGEEI6A29
7811,EZN8WRF9DH91,Foreign_Exchange Forward NDF INR SGD 20221230,JFTXFC,false,INR,635400MQZIPRVPDDZK76
7812,EZN93JRNV7N5,Foreign_Exchange Swap CHF PLN 20221230,SFCXXP,false,CHF,O2RNE8IBXP4R0TD8PU41
7813,EZN96CMTQR15,Foreign_Exchange Swap EUR NOK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7814,EZN98L9WN7Y9,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
7815,EZN98L9WN7Y9,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
7816,EZN9K1QB7410,Foreign_Exchange Swap DKK EUR 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
7817,EZN9L5FJNJX5,Equity Swap Portfolio_Swap_Single_Name FR0010307819 EUR 20221230,SESTXC,false,EUR,549300ZK53CNGEEI6A29
7818,EZN9Q4F1D952,Foreign_Exchange Swap AUD USD 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7819,EZN9TB6477Q2,Foreign_Exchange Swap CZK EUR 20221230,SFCXXP,false,CZK,O2RNE8IBXP4R0TD8PU41
7820,EZN9VV468XG2,Foreign_Exchange Swap EUR THB 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7821,EZN9VV468XG2,Foreign_Exchange Swap EUR THB 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7822,EZN9X78BPPX6,Equity Swap Portfolio_Swap_Single_Name FR0000131104 EUR 20221230,SESTXC,false,EUR,549300ZK53CNGEEI6A29
7823,EZN9Y4NCZ3K2,Foreign_Exchange Swap EUR HUF 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7824,EZNB4WGF46X6,Equity Swap Non_Standard DE0007164600 EUR 20221230,SEMMXC,false,EUR,BFM8T61CT2L1QCEMIK50
7825,EZNB9DLXZCN7,Foreign_Exchange Swap CHF USD 20221230,SFCXXP,false,USD,1VUV7VQFKUOQSJ21A208
7826,EZNBDG433RH0,Foreign_Exchange Swap EUR HKD 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7827,EZNBRMRR7ZR8,Equity Swap Price_Return_Basic_Performance_Single_Name DK0060079531 DKK 20221230,SESTXC,false,DKK,7LTWFZYICNSX8D621K86
7828,EZNBWYQ79J34,Foreign_Exchange Swap EUR GBP 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7829,EZNCPF1P9BH1,Foreign_Exchange Swap GBP HUF 20221230,SFCXXP,false,GBP,O2RNE8IBXP4R0TD8PU41
7830,EZNCQ3W19WG8,Foreign_Exchange Swap AUD EUR 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7831,EZNCQ3W19WG8,Foreign_Exchange Swap AUD EUR 20221230,SFCXXP,false,AUD,O2RNE8IBXP4R0TD8PU41
7832,EZNCRDVCC757,Foreign_Exchange Swap RUB USD 20221230,SFCXXP,false,RUB,O2RNE8IBXP4R0TD8PU41
7833,EZNCXF5VXQ51,Rates Option Swaption Call EZNGZSY53W60 SAR 20221230,HRCAVP,false,SAR,5RJTDGZG4559ESIYLD31
7834,EZND1FRCVYN1,Foreign_Exchange Swap CAD CHF 20221230,SFCXXP,false,CAD,O2RNE8IBXP4R0TD8PU41
7835,EZND3TV66ZL2,Foreign_Exchange Forward GBP HRK 20221230,JFTXFP,false,GBP,635400MQZIPRVPDDZK76
7836,EZND5W3W7JT6,Rates Forward FRA_Index 20 MNTH EUR-EURIBOR-Reuters 3 MNTH 20221230,JRIXFP,false,EUR,5RJTDGZG4559ESIYLD31
7837,EZND6G2B6D34,Foreign_Exchange Swap EUR SEK 20221230,SFCXXP,false,EUR,O2RNE8IBXP4R0TD8PU41
7838,EZND7Z12XM21,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
7839,EZNDCPJ4HCV3,Equity Swap Price_Return_Basic_Performance_Single_Name DE0005659700 EUR 20221230,SESTXC,false,EUR,8IBZUGJ7JPLH368JE346
7840,EZNDD2F2KD41,Foreign_Exchange Forward DKK THB 20221230,JFTXFP,false,DKK,635400MQZIPRVPDDZK76
7841,EZNDLPK99807,Foreign_Exchange Swap DKK USD 20221230,SFCXXP,false,DKK,O2RNE8IBXP4R0TD8PU41
7842,EZNDMP06SCN8,Foreign_Exchange Swap NOK USD 20221230,SFCXXP,false,NOK,O2RNE8IBXP4R0TD8PU41
7843,EZNDNMWTYLN7,Foreign_Exchange Swap SEK USD 20221230,SFCXXP,false,SEK,O2RNE8IBXP4R0TD8PU41
7844,EZNDYBDB8N52,Rates Option Call Cap 7 MNTH SAR-SRIOR-SUAA 3 MNTH 20221230,HRMAMP,false,SAR,5RJTDGZG4559ESIYLD31
